"","GEOID20","Year","wf_pm","wf_pm_mod","Count","deaths_base","deaths_mod","deaths_base_LCL","deaths_mod_LCL","deaths_base_UCL","deaths_mod_UCL"
"1752","90802",2010,0.130814969539642,0.130814969539642,290.5,0.671831483511286,0.671831483511286,0.0578268785466848,0.0578268785466848,1.28456023135832,1.28456023135832
"1753","90802",2011,0.212837800383568,0.212837800383568,276,1.03776621863884,1.03776621863884,0.0893834078287705,0.0893834078287705,1.98292334405283,1.98292334405283
"1754","90802",2012,0.267878443002701,0.267878443002701,242,1.14467823467515,1.14467823467515,0.0986356722084256,0.0986356722084256,2.18623508835442,2.18623508835442
"1755","90802",2013,0.534338593482971,0.534338593482971,296.5,2.79092802622559,2.79092802622559,0.241009449588059,0.241009449588059,5.31899047426792,5.31899047426792
"1756","90802",2014,0.259249627590179,0.259249627590179,250,1.14451524273684,1.14451524273684,0.0986147499547896,0.0986147499547896,2.18607602354373,2.18607602354373
"1757","90802",2015,0.331907957792282,0.331907957792282,273.5,1.60198858277194,1.60198858277194,0.138113049558326,0.138113049558326,3.05807753912508,3.05807753912508
"1758","90802",2016,0.92893373966217,0.92893373966217,261,4.25617359626668,4.25617359626668,0.368712362742036,0.368712362742036,8.08578884240308,8.08578884240308
"1759","90802",2017,1.53104281425476,1.53104281425476,259.5,6.93766054961593,6.93766054961593,0.603932275214046,0.603932275214046,13.1166592164441,13.1166592164441
"1760","90802",2018,1.70241224765778,1.70241224765778,217.5,6.45590079047217,6.45590079047217,0.562769989732578,0.562769989732578,12.1891486630412,12.1891486630412
"1761","90803",2008,1.17383790016174,1.17383790016174,226.8032,4.66351150767909,4.66351150767909,0.404798458642648,0.404798458642648,8.84226509228496,8.84226509228496
"1762","90803",2009,0.325699239969254,0.325699239969254,250,1.43702728401882,1.43702728401882,0.123884942684255,0.123884942684255,2.74331602349098,2.74331602349098
"1763","90803",2010,0.134295642375946,0.134295642375946,229,0.543676800945433,0.543676800945433,0.0467974751062421,0.0467974751062421,1.03949572719972,1.03949572719972
"1764","90803",2011,0.216744989156723,0.216744989156723,250,0.957228791295089,0.957228791295089,0.0824492763132345,0.0824492763132345,1.82897785890926,1.82897785890926
"1765","90803",2012,0.270716190338135,0.270716190338135,224,1.07073412291669,1.07073412291669,0.0922661049497187,0.0922661049497187,2.04496148312501,2.04496148312501
"1766","90803",2013,0.54736989736557,0.54736989736557,230.7136,2.22439288545463,2.22439288545463,0.19210675230014,0.19210675230014,4.23883494794612,4.23883494794612
"1767","90803",2014,0.268180966377258,0.268180966377258,223.5,1.05836290615361,1.05836290615361,0.0911981976776824,0.0911981976776824,2.02137544188688,2.02137544188688
"1768","90803",2015,0.33359307050705,0.33359307050705,236,1.38933499289425,1.38933499289425,0.119781069303103,0.119781069303103,2.65210154039432,2.65210154039432
"1769","90803",2016,0.954606175422668,0.954606175422668,219.96,3.68522190851648,3.68522190851648,0.319316914295367,0.319316914295367,6.99966488843579,6.99966488843579
"1770","90803",2017,1.46179020404816,1.46179020404816,251.2432,6.41700978834878,6.41700978834878,0.558297627363486,0.558297627363486,12.1390038405556,12.1390038405556
"1771","90803",2018,1.65511178970337,1.65511178970337,240.5,6.94314376723288,6.94314376723288,0.605013368795739,0.605013368795739,13.1140385199888,13.1140385199888
"1772","90804",2008,1.17383790016174,1.17383790016174,189.5,3.89648572288745,3.89648572288745,0.338219689637456,0.338219689637456,7.38794353425349,7.38794353425349
"1773","90804",2009,0.325699239969254,0.325699239969254,184,1.05765208103785,1.05765208103785,0.0911793178156115,0.0911793178156115,2.01908059328936,2.01908059328936
