Block group,% Hispanic,% White Alone,% Black or African American Alone,% American Indian and Alaska Native ,% Asian,% Native Hawaiian and other Pacific Islander,% Other Race and Two or More Races
60375341023,96.54534238,1.789019124,0.308451573,0.246761258,0.061690315,0,1.048735349
60375341024,96.61399549,0.978179082,0.225733634,0.225733634,1.354401806,0,0.601956358
60375342011,94.76793249,2.573839662,1.265822785,0.464135021,0.548523207,0,0.379746835
60375342012,95.00537057,1.879699248,0.483351235,0.859291085,0.537056928,0.214822771,1.020408163
60375342021,97.51952228,1.05649977,0.275608636,0.137804318,0.229673863,0,0.780891135
60375342022,96.49028078,1.835853132,0.431965443,0,0.269978402,0,0.971922246
60375342023,91.44345238,4.166666667,1.264880952,0.297619048,1.264880952,0.223214286,1.339285714
60375342031,96.01532567,1.992337165,0.766283525,0,0.383141762,0,0.842911877
60375342032,96.07403253,1.906898486,0.504767246,0.112170499,0.785193494,0.112170499,0.504767246
60375343011,95.29467681,1.188212928,0.998098859,0.427756654,0.950570342,0,1.140684411
60375343012,97.0677016,1.595515308,0.172488141,0.129366106,0.64683053,0.043122035,0.344976283
60375343021,97.14013346,0.762631077,1.096282173,0.142993327,0,0,0.857959962
60375343022,97.18670077,0.831202046,0.383631714,0.063938619,0.895140665,0,0.639386189
60375344031,96.31176061,2.157272095,0.695894224,0.104384134,0.034794711,0.313152401,0.382741823
60375344041,91.80327869,5.620608899,0.351288056,0.117096019,1.053864169,0.234192037,0.819672131
60375344042,94.85652409,1.678397401,1.732539253,0,1.245262588,0,0.487276665
60375344051,95.41359541,1.31040131,1.31040131,0.491400491,0.163800164,0.819000819,0.491400491
60375344052,95.97207304,1.127819549,0.859291085,0.322234157,1.181525242,0,0.537056928
60375344053,96.20901639,1.946721311,0.204918033,0.204918033,0.819672131,0,0.614754098
60375344061,95.34132841,2.075645756,0.322878229,0.092250923,1.060885609,0.092250923,1.014760148
60375344062,97.19806763,0.966183575,0.676328502,0,0.531400966,0,0.628019324
60375345011,96.56334232,1.954177898,0.404312668,0,0.673854447,0,0.404312668
60375345012,97.45699327,1.271503366,0.299177263,0,0,0.074794316,0.897531788
60375345013,97.78368794,1.15248227,0.177304965,0,0.265957447,0.044326241,0.576241135
60375345021,97.01114488,1.671732523,0.101317123,0,0.455927052,0,0.759878419
60375345022,97.95238095,1.047619048,0.142857143,0.047619048,0.380952381,0,0.428571429
60375347001,96.93555656,1.982875169,0,0,0.675980171,0,0.405588103
60375347002,98.62361038,0.529380625,0,0,0.4235045,0,0.4235045
60375348021,97.67726161,1.161369193,0.183374083,0,0.488997555,0.122249389,0.366748166
60375348022,95.63668744,2.31522707,1.24666073,0,0.17809439,0,0.623330365
60375348031,96.84711481,2.082093992,0.594883998,0,0.1189768,0,0.356930399
60375348032,97.93103448,1.103448276,0.206896552,0,0.206896552,0,0.551724138
60375348033,97.79706275,1.068090788,0.200267023,0,0.267022697,0,0.667556742
60375348041,98.06362379,0.875979714,0.414937759,0,0.092208391,0,0.553250346
60375348042,96.25564881,1.872175597,0.774693351,0.129115558,0.516462234,0,0.451904454
60375349001,94.79371316,0.982318271,1.473477407,0,1.768172888,0,0.982318271
60375349002,96.40804598,0.814176245,1.245210728,0,0.383141762,0.095785441,1.053639847
60375349003,96.12352168,0.919842313,1.182654402,0.262812089,0.722733246,0,0.788436268
60375349004,95.16429014,1.549907006,1.859888407,0.185988841,0.309981401,0,0.929944203
60375350011,88.02631579,0.460526316,10.59210526,0.263157895,0.197368421,0,0.460526316
60375350012,93.4169279,1.332288401,3.213166144,0,0.39184953,0,1.645768025
60375350013,90.1179941,0.737463127,8.259587021,0.073746313,0.073746313,0,0.737463127
60375350021,95.89928058,0.215827338,3.741007194,0,0,0,0.143884892
60375350022,95.12735327,1.218161683,2.214839424,0,0,0,1.439645626
60375350023,95.41463415,0.292682927,2.829268293,0.097560976,0,0,1.365853659
60375351011,93.88280747,0.321957502,4.571796523,0.193174501,0.515132003,0,0.515132003
60375351012,81.54425612,0.847457627,16.24293785,0.329566855,0.047080979,0,0.988700565
60375351013,89.38212358,0.419916017,8.518296341,0.419916017,0.119976005,0,1.139772046
60375351014,86.14609572,0.856423174,10.73047859,0.453400504,0.604534005,0,1.20906801
60375351021,83.90379278,1.110083256,13.59851989,0,0.092506938,0,1.295097132
60375351022,88.27838828,0.778388278,8.791208791,0.137362637,0.824175824,0,1.19047619
60375351023,78.94736842,0.851393189,18.73065015,0.077399381,0,0,1.393188854
60375352001,91.46341463,0.406504065,7.469512195,0,0.101626016,0,0.558943089
60375352002,85.23578669,0.705156457,12.91317761,0.088144557,0.440722785,0,0.6170119
60375352003,84.89409142,0.891861761,13.2664437,0.05574136,0.16722408,0,0.724637681
60375353001,91.40197152,2.245345016,4.709748083,0.21905805,0.328587076,0,1.095290252
60375353002,89.4186806,2.220770738,7.576747224,0.130633573,0.065316786,0,0.587851078
60375353003,91.15241636,1.040892193,6.765799257,0.223048327,0.074349442,0,0.743494424
60375353004,94.3615257,1.050304035,3.372028745,0,0.165837479,0,1.050304035
60375354001,87.12041885,0.837696335,10.05235602,0.052356021,0.471204188,0,1.465968586
60375354002,81.2462908,5.28189911,11.63204748,0.178041543,0.356083086,0,1.305637982
60375355011,97.38888889,0.611111111,0.388888889,0.222222222,0.277777778,0,1.111111111
60375355012,95.44740973,1.622187336,0.732600733,0,1.151229723,0,1.046572475
60375355021,95.24488825,2.04469805,0.903471232,0.19020447,0.713266762,0.142653352,0.760817879
60375355022,97.87637467,1.099734547,0.151687524,0.075843762,0.530906333,0,0.265453166
60375355031,97.89029536,0.29535865,0.675105485,0.210970464,0.210970464,0,0.717299578
60375356031,96.74502712,0.994575045,0.090415913,0.090415913,1.084990958,0,0.994575045
60375356032,92.61231281,1.098169717,4.65890183,0.199667221,0.798668885,0.06655574,0.565723794
60375356041,98.45333333,0.853333333,0.16,0,0.16,0,0.373333333
60375356042,96.83490163,1.625320787,0.470487596,0,0.470487596,0.0427716,0.556030796
60375356051,97.69884942,1.2006003,0.500250125,0,0.300150075,0,0.300150075
60375356052,97.84630445,1.125795399,0.24473813,0,0.24473813,0,0.538423886
60375356061,98.25422804,0.381887616,0.218221495,0.490998363,0,0,0.654664484
60375356071,96.63582843,1.682085786,0.084104289,0,0.084104289,0,1.513877208
60375356072,96.58848614,1.990049751,0.568585643,0.213219616,0.213219616,0,0.426439232
60375356073,95.75200918,1.836969001,1.262916188,0.344431688,0.114810563,0.229621125,0.45924225
60375356074,97.43833017,0.948766603,0.948766603,0,0.189753321,0,0.474383302
60375357011,96.30922693,1.197007481,0.798004988,0.29925187,0.249376559,0.099750623,1.047381546
60375357012,97.28813559,1.694915254,0.242130751,0.04842615,0.242130751,0,0.484261501
60375357013,96.73744174,1.967892284,0.103573278,0.103573278,0.103573278,0,0.983946142
60375357021,95.66869301,2.3556231,0.531914894,0,0.37993921,0,1.063829787
60375357022,97.91344668,1.004636785,0.386398764,0,0.154559505,0,0.540958269
60375357023,95.14767932,2.215189873,1.160337553,0.105485232,0.843881857,0,0.52742616
60375357024,97.64831641,1.015499733,0.587920898,0,0.106894709,0.053447354,0.587920898
60375358021,95.81901489,2.520045819,0.343642612,0.057273769,0.171821306,0,1.088201604
60375358022,96.70184697,1.187335092,0.659630607,0.263852243,0.131926121,0,1.055408971
60375358023,98.19539515,0.560049782,0.062227754,0.062227754,0,0,1.120099564
60375358024,97.17299578,1.097046414,0.253164557,0.126582278,0.168776371,0,1.181434599
60375358031,96.00257898,2.063185042,0.322372663,0.322372663,0.51579626,0.064474533,0.709219858
60375358032,95.89552239,2.36318408,0.746268657,0.062189055,0.124378109,0,0.808457711
60375358033,96.76823638,1.015697138,0.27700831,0.646352724,0.369344414,0,0.923361034
60375358041,98.2405892,1.145662848,0.204582651,0.04091653,0.245499182,0,0.122749591
60375358042,95.84086799,1.952983725,0.68716094,0.072332731,0.361663653,0,1.084990958
60375359011,95.47359598,2.514668902,0.670578374,0,0.586756077,0,0.754400671
60375359012,95.30408006,3.387220939,0.538876059,0,0.153964588,0.076982294,0.538876059
60375359013,96.28359062,2.287021155,0.285877644,0,0.228702115,0,0.914808462
60375359014,96.94656489,1.179736294,0.416377516,0,0.346981263,0.138792505,0.971547536
60375359021,95.62878278,2.62273033,0.403496974,0.336247478,0.134498991,0.201748487,0.672494956
60375359022,96.54036244,2.800658979,0,0,0.329489292,0,0.329489292
60375359023,93.38235294,3.602941176,0.661764706,0,0.588235294,0.147058824,1.617647059
60375359024,95.54022989,2.574712644,0.183908046,0.137931034,0.735632184,0.137931034,0.689655172
60375360001,97.4025974,1.098901099,0.799200799,0,0,0,0.699300699
60375360002,95.99190283,1.740890688,0.16194332,0.20242915,0.48582996,0,1.417004049
60375361021,82.03631647,9.143968872,1.232166018,0.064850843,5.771725032,0,1.750972763
60375361022,77.06829539,13.54802887,4.164353137,0.333148251,3.609106052,0.277623542,0.999444753
60375361031,96.24866024,2.036441586,0.428724544,0,0.321543408,0,0.964630225
60375361032,94.81885469,3.233346319,0.701207635,0.077911959,0.623295676,0,0.545383716
60375361033,96.85242518,1.599587203,0.412796698,0.309597523,0.103199174,0,0.722394221
60375361041,78.95944912,6.120887529,11.6296863,0,2.065799541,0,1.224177506
60375361042,95.82677165,2.283464567,0.236220472,0.393700787,0.472440945,0,0.787401575
60375361043,92.70967742,3.612903226,2.258064516,0.193548387,0.322580645,0.193548387,0.709677419
60375362011,85.70677877,8.407777194,1.366263794,0,3.415659485,0.105097215,0.998423542
60375362012,90.35714286,6.19047619,1.130952381,0.476190476,0.476190476,0,1.369047619
60375362021,90.53156146,5.315614618,1.57807309,0.083056478,1.411960133,0,1.079734219
60375362022,91.61891117,4.369627507,1.719197708,0.071633238,1.146131805,0,1.074498567
60375362023,87.6204596,5.411415864,3.113417346,0.222386953,2.520385471,0,1.111934766
60375400001,93.86243386,1.322751323,1.64021164,0.687830688,1.058201058,0,1.428571429
60375400002,93.05657605,0.698016165,4.518736223,0.073475386,0.77149155,0,0.881704629
60375400003,91.91674734,1.936108422,3.097773475,0.096805421,0.9196515,0.290416263,1.74249758
60375401011,90.13671875,1.46484375,5.76171875,0.1953125,0.87890625,0,1.5625
60375401012,89.00273224,1.024590164,8.538251366,0,0.75136612,0,0.683060109
60375401013,88.88235294,1.882352941,7.882352941,0,0.176470588,0,1.176470588
60375401014,92.92881032,1.385570951,4.873387482,0,0.143334926,0,0.668896321
60375401021,85.01997337,1.531291611,12.58322237,0.066577896,0.066577896,0,0.732356858
60375401022,88.60681115,1.795665635,7.987616099,0,0.247678019,0.495356037,0.866873065
60375401023,88.14387211,1.953818828,8.747779751,0.310834813,0.53285968,0.044404973,0.26642984
60375401024,87.43169399,1.50273224,9.153005464,0.068306011,0.273224044,0.683060109,0.887978142
60375402011,95.02868069,0.86042065,1.338432122,0.286806883,1.338432122,0.286806883,0.86042065
60375402012,97.37582006,0.562324274,1.124648547,0.093720712,0.187441425,0,0.656044986
60375402021,95.81818182,0.484848485,2.424242424,0,0.424242424,0,0.848484848
60375402022,87.91519435,2.473498233,6.996466431,0,1.201413428,0.212014134,1.201413428
60375402023,83.21445554,2.853067047,11.12696148,0.285306705,1.521635758,0.19020447,0.808368997
60375402024,92.62603461,1.655379985,3.085026336,0,0.15048909,0,2.483069977
60375402031,91.38461538,0.730769231,6.692307692,0.230769231,0.423076923,0.038461538,0.5
60375402032,91.24391939,2.293259208,4.308547603,0,0.486448923,0.138985407,1.528839472
60375402033,87.95620438,0.729927007,9.489051095,0.091240876,0.182481752,0,1.551094891
60375403001,93.20469799,2.600671141,1.845637584,0.083892617,0.838926174,0.167785235,1.258389262
60375403002,97.16923077,0.615384615,1.046153846,0,0.553846154,0,0.615384615
60375403003,91.70243205,2.575107296,3.147353362,0.143061516,1.144492132,0,1.287553648
60375403004,96.42133693,0.607697502,1.75557056,0.067521945,0.337609723,0.067521945,0.742741391
60375404001,88.82466281,0.770712909,9.055876686,0.289017341,0,0.289017341,0.770712909
60375404002,90.05059022,0.337268128,7.504215852,0,0.337268128,0.252951096,1.517706577
60375405011,86.14262561,0.810372771,9.157212318,0,1.70178282,1.296596434,0.891410049
60375405012,65.98721023,11.43085532,20.26378897,0.119904077,1.278976819,0.279776179,0.639488409
60375405013,89.47368421,1.178318932,6.755695208,0.078554595,0.314218382,0.628436764,1.571091909
60375405014,86.09129815,1.711840228,9.70042796,0.071326676,0.499286733,0.213980029,1.711840228
60375405021,88.55885589,0.916758343,9.167583425,0,0.29336267,0.256692336,0.806747341
60375405022,82.60869565,1.766304348,13.04347826,0.407608696,0.679347826,0.067934783,1.426630435
60375405023,86.95652174,1.915113872,9.213250518,0,0.362318841,0.207039337,1.345755694
60375406001,64.99636892,0.798838054,31.59041394,0.072621641,0.726216412,0.145243282,1.670297749
60375406002,78.29181495,0.948991696,18.32740214,0.237247924,0.474495848,0.118623962,1.601423488
60375407001,51.76548967,3.131245836,42.10526316,0.133244504,0.73284477,0,2.131912059
60375407002,75.03671072,1.517376407,19.9216838,0.685266765,1.027900147,0,1.811062163
60375408001,49.10313901,0.560538117,49.10313901,0.224215247,0.112107623,0,0.896860987
60375408002,61.78137652,0.566801619,35.46558704,0.24291498,0.08097166,0,1.862348178
60375408003,59.35779817,1.28440367,37.33944954,0.366972477,0,0.183486239,1.467889908
60375408004,57.6744186,1.581395349,36.46511628,0,0.930232558,0,3.348837209
60375408005,39.52686052,1.330704781,53.37604731,0.147856087,2.168555939,0.394282898,3.055692459
60375409011,73.39449541,4.259501966,19.46264744,0,1.441677588,0.131061599,1.31061599
60375409012,80.64125832,0.725952813,17.18088324,0.181488203,0.120992136,0.181488203,0.967937084
60375409013,65.22144522,0.839160839,30.62937063,0,0.652680653,0.885780886,1.771561772
60375409021,59.49685535,0.754716981,35.72327044,0.062893082,0.943396226,0.062893082,2.955974843
60375409022,28.74323512,0.962116657,67.58869513,0,0.060132291,0,2.645820806
60375409023,43.83116883,0.974025974,50.25974026,0.064935065,0.844155844,0.064935065,3.961038961
60375409024,55.2,23.2,17.6,0,0,0,4
60375410031,54.03225806,7.204301075,29.62365591,0.215053763,3.924731183,1.075268817,3.924731183
60375410032,35.73093573,9.523809524,46.42024642,0.432900433,5.028305028,0.266400266,2.597402597
60375411001,48.82860666,2.096177559,44.7595561,0.246609125,1.233045623,0.123304562,2.71270037
60375411002,70.80882353,0.514705882,26.02941176,0.147058824,0.588235294,0.073529412,1.838235294
60375411003,48.87406172,1.000834028,47.206005,0.250208507,0.250208507,0,2.418682235
60375412001,36.22119816,0.368663594,58.80184332,0.276497696,0.460829493,0.460829493,3.410138249
60375412002,33.82978723,0.85106383,60.53191489,0.531914894,1.063829787,0.85106383,2.340425532
60375412003,24.87562189,0.829187396,70.25981205,0.165837479,0.608070757,0.386954118,2.874516307
60375412004,62.19512195,0.903342367,32.79132791,0.180668473,0.180668473,0.225835592,3.52303523
60375413001,62.56684492,1.033868093,32.6916221,0.356506239,0.356506239,0.142602496,2.852049911
60375413002,80.67855089,0.690051754,16.67625072,0.057504313,0.690051754,0.115008626,1.092581944
60375413003,75.1541307,0.493218249,21.33168927,0.123304562,0.493218249,0.431565968,1.972872996
60375414011,67.11833785,1.490514905,28.50045167,0,0.54200542,0.225835592,2.122854562
60375414012,87.33170135,1.346389229,9.302325581,0,0.795593635,0.367197062,0.856793146
60375414021,91.43468951,0.107066381,6.102783726,0,0.749464668,0.214132762,1.391862955
60375414022,92.08688906,1.086113266,5.508145849,0.155159038,0.155159038,0.232738557,0.77579519
60375414023,85.67807351,0.82382763,11.97718631,0,0.126742712,0,1.394169835
60375415001,92.87317621,0.112233446,5.331088664,0,0.392817059,0.168350168,1.122334456
60375415002,75.42682927,0.182926829,24.20731707,0.06097561,0,0.06097561,0.06097561
60375415003,92.98712827,1.642254771,4.349755881,0.044385264,0.310696849,0.088770528,0.577008433
60375416031,87.30923695,3.855421687,6.265060241,0.240963855,0.803212851,0,1.526104418
60375416032,76.71324019,2.395209581,18.82900865,0.266134398,0.133067199,0,1.663339987
60375416041,81.42361111,1.258680556,15.84201389,0.303819444,0.173611111,0,0.998263889
60375416042,89.50688073,0.745412844,8.199541284,0.286697248,0,0.114678899,1.146788991
60375416043,79.58868895,0.462724936,18.66323907,0.205655527,0.102827763,0.102827763,0.87403599
60375416051,83.49344978,0.786026201,13.36244541,0,0.611353712,0.262008734,1.484716157
60375416052,79.95780591,1.054852321,16.87763713,0.126582278,0.126582278,0.084388186,1.772151899
60375416053,73.22201608,0.494743352,23.62399505,0,0.865800866,0.185528757,1.607915894
60375416061,85.50501157,0.539707016,12.41326137,0,0.154202005,0.077101002,1.310717039
60375416062,81.57423971,1.878354204,13.7745975,0.089445438,0.805008945,0.357781753,1.520572451
60375417001,91.42857143,1.607142857,5.267857143,0,0.446428571,0.267857143,0.982142857
60375417002,85.29411765,1.612903226,11.29032258,0,0.474383302,0,1.328273245
60375417003,93.87583893,0.33557047,4.446308725,0.083892617,0.755033557,0.083892617,0.419463087
60375417004,72.26688103,3.215434084,22.02572347,0,0,0.803858521,1.688102894
60375417005,87.94964029,0.539568345,9.352517986,0,0.479616307,0.419664269,1.258992806
60375418011,92.29122056,1.356174161,4.782298358,0,0.28551035,0.428265525,0.856531049
60375418012,72.33791749,2.671905697,20.94302554,0.117878193,0.864440079,1.768172888,1.296660118
60375418013,87.04990524,0.694883133,9.538850284,0,0.252684776,1.516108654,0.947567909
60375418021,84.78494624,0.806451613,12.52688172,0.107526882,0.483870968,0.215053763,1.075268817
60375418022,92.55972696,0.682593857,4.914675768,0,0.4778157,0.409556314,0.955631399
60375418023,92.37804878,1.067073171,5.538617886,0.050813008,0.254065041,0.254065041,0.457317073
60375420001,65.71594878,0.814901048,29.86030268,0,1.688009313,0.407450524,1.51338766
60375420002,84.27977839,0.969529086,12.25761773,0.069252078,0,0.692520776,1.731301939
60375420003,77.9143898,1.001821494,18.44262295,0.182149362,0.227686703,0.500910747,1.730418944
60375421031,89.21686747,0.361445783,8.915662651,0,0.301204819,0.602409639,0.602409639
60375421032,89.78978979,1.101101101,8.408408408,0,0.1001001,0,0.600600601
60375421033,80,0.514705882,17.35294118,0.294117647,0.147058824,0.073529412,1.617647059
60375421041,88.41591068,0.209351012,10.39776692,0.209351012,0,0,0.767620377
60375421042,92.75220372,1.077375122,4.407443683,0.048971596,0,0.195886386,1.518119491
60375421051,86.59793814,0.328022493,11.94939082,0,0.421743205,0.093720712,0.60918463
60375421052,84.05909798,0.311041991,14.46345257,0,0.466562986,0.155520995,0.544323484
60375421053,84.73167045,1.511715797,12.24489796,0.302343159,0,0.604686319,0.604686319
60375421061,79.77725674,1.524032825,16.35404455,0,0.351699883,1.348182884,0.644783118
60375421062,89.71238938,1.438053097,6.747787611,0,0.387168142,0.276548673,1.438053097
60375421063,66.66666667,16.66666667,0,0,11.11111111,0,5.555555556
60375422001,82.07604104,1.207000604,13.69945685,0.12070006,0.241400121,1.207000604,1.448400724
60375422002,78.78548896,1.104100946,16.48264984,0.23659306,0.47318612,1.1829653,1.735015773
60375422003,73.65439093,0.283286119,24.64589235,0,0.188857413,0,1.227573182
60375422004,80.92243187,0.209643606,16.87631027,0,0.104821803,0.209643606,1.677148847
60375422005,75.6122449,1.071428571,21.2244898,0.153061224,0.102040816,0.612244898,1.224489796
60375424011,60.74933095,0.535236396,35.86083854,0.178412132,0.44603033,0,2.23015165
60375424012,69.10669975,0.434243176,26.17866005,0.124069479,0.682382134,1.799007444,1.674937965
60375424013,45.77387486,0.768386389,48.51811196,0.219538968,0.219538968,1.866081229,2.634467618
60375424014,69.82206406,0.782918149,26.33451957,0.142348754,0.142348754,0.711743772,2.06405694
60375424021,60.4747162,0.412796698,37.56449948,0.103199174,0,0.103199174,1.341589267
60375424022,67.55888651,0.96359743,28.74732334,0,0,1.177730193,1.552462527
60375424023,66.20689655,0,27.5862069,0,1.034482759,1.034482759,4.137931034
60375425011,47.09846499,0.599026582,46.34968177,0.187195807,0.486709098,3.144889554,2.134032198
60375425012,55.58312655,1.17866005,38.15136476,0.124069479,0.620347395,0.434243176,3.908188586
60375425021,64.28571429,1.416256158,30.91133005,0.431034483,0.431034483,0.92364532,1.600985222
60375425022,68.28254848,0.761772853,27.90858726,0.138504155,0.484764543,0.207756233,2.216066482
60375425023,53.9452496,1.52979066,38.647343,0,1.127214171,3.220611916,1.52979066
60375426011,83.18695107,1.631116688,12.04516939,0,0.125470514,1.756587202,1.254705144
60375426012,83.45752608,0.695479384,13.71087928,0.049677099,0.397416791,0.546448087,1.142573274
60375426021,67.61846902,0.668286756,29.34386391,0,0.911300122,0.486026731,0.972053463
60375426022,80.84054388,1.236093943,15.65718995,0.206015657,0.412031314,0.535640709,1.112484549
60375426023,74.13680782,0.651465798,21.95439739,0.195439739,0.13029316,0.195439739,2.736156352
60375427001,83.93708294,1.191611058,12.7264061,0.333651096,0.238322212,0.142993327,1.42993327
60375427002,80.02496879,0.436953808,18.47690387,0,0.062421973,0.187265918,0.811485643
60375427003,71.06854839,0.60483871,25.10080645,0.100806452,0.907258065,0.60483871,1.612903226
60375428001,51.11864407,0.474576271,45.89830508,0,0.271186441,0.271186441,1.966101695
60375428002,59.43041376,1.020956475,37.23804406,0,0.107469103,0.107469103,2.095647501
60375429001,85.44269419,0.488864747,9.994568169,0,0.977729495,1.0320478,2.0640956
60375429002,71.33283693,1.042442293,24.94415488,0.074460164,0.372300819,0,2.233804914
60375430001,54.4627383,0.693240901,40.81455806,0.043327556,0.649913345,0.693240901,2.642980936
60375430002,57.24563207,0,37.2045221,0.308324769,0.308324769,0.308324769,4.624871531
60375430003,39.62936565,2.066999287,53.10049893,0,1.211689237,0.356379187,3.635067712
60375431001,65.66433566,0.27972028,32.51748252,0,0.48951049,0,1.048951049
60375431002,68.46076459,1.76056338,28.16901408,0.050301811,0,0,1.559356137
60375431003,66.98795181,0.722891566,29.23694779,0.321285141,0.321285141,0.401606426,2.008032129
60375431004,55.79010856,0.66344994,39.86731001,0.361881785,0.180940893,0.361881785,2.774427021
60375431005,20.83958021,0.899550225,71.06446777,0,2.248875562,2.098950525,2.848575712
60375432011,58.29624921,0.890019072,36.87221869,0.254291163,0.127145582,0.635727908,2.924348379
60375432012,76.30085147,0.946073794,20.6244087,0.236518448,0.094607379,0.189214759,1.608325449
60375432031,75.79399142,0.858369099,22.5751073,0,0,0,0.772532189
60375432032,78.7901419,1.493651979,16.72890217,0.074682599,0.448095594,0.970873786,1.493651979
60375432033,83.10046574,0.598802395,14.50432468,0.133067199,0,0.998003992,0.665335995
60375432034,71.82448037,1.385681293,22.97921478,0.115473441,0,2.424942263,1.270207852
60375433041,8.917197452,1.592356688,80.14861996,0,3.184713376,1.061571125,5.095541401
60375433042,16.24102155,2.234636872,73.70311253,0.03990423,3.272146848,0.319233839,4.189944134
60375433043,8.160535117,1.204013378,82.94314381,0.133779264,3.678929766,0.802675585,3.076923077
60375433044,10.31518625,2.435530086,76.79083095,0.429799427,5.300859599,1.146131805,3.581661891
60375433051,45.52445401,15.04152568,28.26822516,0.430636727,6.059673946,0.338357428,4.337127038
60375433061,28.45433255,5.347384856,17.4863388,0.039032006,40.59328649,3.356752537,4.722872756
60375433062,40.81796311,6.255012029,9.302325581,0.160384924,36.32718524,3.849238172,3.287890938
60375433063,42.00067363,6.433142472,14.58403503,0.235769619,30.14482991,2.997642304,3.603907039
60375433211,36.41207815,3.730017762,42.98401421,0.088809947,7.815275311,0.888099467,8.081705151
60375433212,14.49683322,4.187192118,60.9078114,0.422237861,14.91907108,1.125967628,3.9408867
60375433213,16.60212972,10.79380445,50.43562439,0.387221684,17.57018393,0.484027106,3.727008712
60375433221,17.32641142,3.634003894,63.72485399,0.064892927,9.733939001,1.75210902,3.763789747
60375433222,11.43430291,1.504513541,75.32597793,0.200601805,6.519558676,0.802407222,4.212637914
60375433223,12.87948482,3.357865685,71.34314627,0.09199632,7.819687213,0.689972401,3.817847286
60375433224,11.38310894,2.815177479,74.78580171,0,5.99755202,0.122399021,4.895960832
60375433225,17.11026616,2.281368821,62.35741445,0.30418251,8.365019011,3.19391635,6.3878327
60375434001,70.53314121,7.132564841,7.780979827,0,8.573487032,2.88184438,3.097982709
60375434002,63.125,4.375,14.27083333,0,15,1.145833333,2.083333333
60375434003,38.71359223,7.160194175,29.36893204,0.72815534,18.81067961,0.485436893,4.733009709
60375435011,30.89700997,11.96013289,27.90697674,0,23.089701,2.159468439,3.986710963
60375435012,40.1412002,6.10186586,3.076147252,0.302571861,43.21734745,3.328290469,3.832576904
60375435013,26.17534943,5.887335875,13.42651419,0.211774672,49.25878865,2.456586192,2.583650995
60375435014,27.76459421,6.644518272,6.976744186,0.379686758,54.39012814,1.18652112,2.657807309
60375435021,63.38721012,8.08151792,4.778636683,0.562192551,19.81728742,0.773014758,2.600140548
60375435022,64.47841727,9.352517986,4.40647482,0.629496403,15.64748201,1.438848921,4.04676259
60375435023,33.72154579,18.74007411,2.911593436,0.370566437,40.07411329,1.217575437,2.964531498
60375435031,25.81521739,13.45108696,5.027173913,0.09057971,50.95108696,0.588768116,4.076086957
60375435032,31.87732342,15.98513011,6.412639405,0,38.28996283,2.695167286,4.739776952
60375435033,35.19313305,18.16881259,8.226037196,0.178826896,33.36909871,0.78683834,4.077253219
60375436011,32.34135667,6.695842451,11.02844639,0.481400438,44.42013129,1.925601751,3.107221007
60375436012,48.25218477,9.051186017,3.308364544,0.374531835,31.89762797,2.184769039,4.93133583
60375436031,22.16294859,26.04267701,15.47041707,0.387972842,31.13482056,0.9214355,3.879728419
60375436032,21.07550244,15.04617056,30.47256926,0.054318305,25.7468767,0.488864747,7.11569799
60375436051,29.52602953,17.13286713,7.381507382,0.271950272,39.31623932,1.631701632,4.73970474
60375436052,33.41523342,17.64127764,12.08845209,0.245700246,31.15479115,1.71990172,3.734643735
60375436061,57.47663551,16.72897196,3.271028037,0.373831776,19.34579439,0.186915888,2.61682243
60375436062,26.22126437,15.01436782,8.728448276,0.323275862,44.32471264,1.149425287,4.238505747
60375436071,44.66019417,8.737864078,3.667745415,0,37.21682848,2.157497303,3.55987055
60375436072,29.86708366,6.489444879,6.098514464,0,51.52462862,2.306489445,3.713838937
60375436073,45.0173525,7.48636589,4.759543877,0,39.81160139,0.694100149,2.231036192
60375437011,50.03620565,7.241129616,1.8826937,0,36.27805938,2.317161477,2.244750181
60375437012,53.7568306,5.054644809,1.43442623,0,35.31420765,1.571038251,2.868852459
60375437031,54.90519373,7.254740313,7.831821929,0,25.30915087,0.98928277,3.709810387
60375437032,55.14440433,8.21299639,7.26534296,0.045126354,23.91696751,1.895306859,3.519855596
60375437041,65.1214128,8.057395143,2.649006623,0.331125828,19.42604857,1.655629139,2.759381898
60375437042,64.96350365,8.97810219,2.919708029,0.437956204,19.7810219,1.386861314,1.532846715
60375437043,51.09126984,9.821428571,2.182539683,0.198412698,33.13492063,1.388888889,2.182539683
60375437051,42.01228879,7.219662058,5.299539171,0.153609831,41.85867896,0.384024578,3.072196621
60375437052,54.13436693,5.254091301,6.503014643,0.129198966,29.3712317,0.732127476,3.875968992
60375438011,40.85281981,12.37964237,5.055020633,0.137551582,36.27922971,1.272352132,4.023383769
60375438012,62.45325355,3.440538519,2.692595363,0,27.00074794,2.767389678,1.645474944
60375438013,33.37264151,5.424528302,3.537735849,0.471698113,49.05660377,2.476415094,5.660377358
60375438031,35.83089159,7.618250314,18.41774801,0.041858518,29.886982,2.720803684,5.483465885
60375438032,31.6091954,7.363505747,12.75143678,0.03591954,41.59482759,2.514367816,4.130747126
60375438041,32.54972875,7.323688969,6.419529837,0,48.19168174,2.350813743,3.164556962
60375438042,19.36175918,22.92839903,13.78385626,0.724054706,38.91123626,1.474926254,2.815768302
