Block group,Median_hh_income,age_perc,race_eth
60376501014,111005,17.58380772,81.9000819
60376501021,92574,21.55591572,71.54929577
60376501022,95694,16.66666667,65.89830508
60376502001,115682,23.03988996,60.1455869
60376502002,193438,15.41218638,64.87523992
60376502003,106591,25.44378698,73.15198108
60376502004,110074,21.70233947,67.1835918
60376503001,79464,4.032258065,68.70144284
60376503002,107417,37.45148771,63.77224199
60376503003,87946,8.969465649,71.98859587
60376503004,89417,25.54112554,76.45962733
60376503005,46109,31.43735588,66.11779607
60376504011,138393,23.07692308,61.21031746
60376504012,98839,20.42755344,62.40208877
60376504013,150870,15.06316812,63.21393998
60376504014,143370,17.40890688,62.74900398
60376504015,171333,22.54901961,53.52112676
60376505011,151458,32.19936709,52.7866242
60376505012,190050,22.94117647,58.35411471
60376505013,125000,23.02070646,54.65838509
60376505021,128675,25.65656566,51.80076628
60376505022,123026,18.37867851,52.24242424
60376506031,92375,21.5855573,62.88532676
60376506032,77589,31.3990461,54.92861999
60376506041,73720,15.79710145,76.03369066
60376506042,97962,14.39764936,75.47638774
60376506043,58222,22.41462241,74.60978148
60376506044,47097,1.387925052,75.330033
60376506051,89609,19.79748603,73.76203576
60376506061,63462,29.54452195,69.4937833
60376506062,69744,22.16386555,70.97777778
60376506071,98469,17.61341975,78.52233677
60376507011,101250,18.52300242,52.64550265
60376507012,118750,32.88263926,61.87165775
60376507021,133789,19.35881628,48.98388227
60376507022,150559,21.10969388,51.04895105
60376507023,112171,31.97236181,52.20249836
60376508011,136827,17.86265432,77.87644788
60376508012,105078,30.25089606,83.85416667
60376508021,133289,25.59241706,83.52473498
60376508022,38897,32.3907455,69.97538966
60376509011,59891,21.19752237,64.95485327
60376509012,77083,29.45091514,66.85529507
60376509013,125864,22.83950617,53.89563974
60376509014,83220,28.9793005,68.04846939
60376509031,81250,17.90953545,63.18261891
60376509032,95662,15.78947368,79.12417516
60376509033,97917,22.42866622,72.09920283
60376509041,119837,24.97136312,85.51307847
60376509042,104301,30.1139772,81.47706968
60376510011,111833,22.48677249,60.59152678
60376510012,250000,34.01826484,66.40127389
60376510013,77344,22.00152788,74.22771403
60376510014,86354,30.76923077,61.61515454
60376510021,86250,23.76081825,68.86864085
60376510022,146389,16.78657074,71.55664222
60376510023,83519,20.96069869,66.48501362
60376510024,135190,22.90008842,68.52189781
60376511011,110000,21.30177515,60.96711799
60376511012,89167,34.99416115,69.69574037
60376511021,85139,21.32312739,67.82700422
60376511022,65871,48.13578186,55.93311758
60376512011,130909,30.72289157,33.0079858
60376512012,134375,15.08928571,42.01631702
60376512013,159962,19.2,44.20401855
60376512014,174519,27.75862069,42.71284271
60376512211,89398,17.70065076,62.4877571
60376512212,106914,15.02199874,78.75912409
60376512221,102979,9.828935923,62.30425056
60376512222,85750,9.186351706,68.34862385
60376512223,95085,25.59833507,57.05578997
60376513021,81140,17.65988372,56.86119874
60376513022,141852,38.07692308,43.58676727
60376513023,167933,19.13929785,31.12659698
60376513024,165982,31.28295255,31.70731707
60376513025,99835,13.97205589,28.46889952
60376513026,218462,22.52358491,25.61881188
60376513041,84917,10.66126856,24.80417755
60376513042,140833,22.91390728,32.96032553
60376513043,98131,17.56835369,28.82668255
60376513044,187639,27.72556391,30.9623431
60376513045,105000,20.77747989,34.79809976
60376514011,76313,38.96774194,48.87509697
60376514012,100000,25.50529355,54.32098765
60376514021,73021,7.808022923,62.08213945
60376514022,131848,23.05615551,57.29166667
60376514023,101080,29.06329114,65.59090909
60376514024,100540,14.85355649,54.19766206
60376700011,98158,28.25768668,61.19032858
60376700012,73047,23.57774968,63.24833703
60376700021,47250,29.19389978,71.21661721
60376700022,85508,27.191732,67.08365911
60376700031,64814,24.94117647,65.45866365
60376700032,135192,20.38379531,59.6742671
60376700033,108056,30.89430894,58.14463112
60376700034,63250,17.34605377,63.63636364
60376701011,128375,29.40946422,65.20746098
60376701012,120931,18.86993603,66.36245111
60376701021,78536,20,72.37824387
60376701022,72891,38.19548872,64.16938111
60376702011,222738,33.66690493,39.70303422
60376702012,114167,31.65332077,40.6237505
60376702021,212656,27.60658506,40.0990099
60376703241,129144,16.47300068,32.82442748
60376703242,188385,31.79594689,27.69652651
60376703243,250000,41.81681682,29.26829268
60376703244,138846,30.51675978,26.65824384
60376703261,199750,44.35548439,45.97471723
60376703262,188750,28.58131488,45.62066793
60376703263,132500,33.27787022,29.90196078
60376703281,222031,32.34042553,33.69175627
60376703282,250000,21.62962963,34.38914027
60376703283,179922,22.92275574,41.44710971
60376704051,157500,41.9375,48.69346734
60376704052,91304,28.80829016,60.39296794
60376704061,189844,29.07801418,60.79698438
60376704071,101744,14.12084182,63.49263385
60376704072,126270,23.59756098,65.17150396
60376704073,170195,47.97468354,64.12639405
60376704131,200658,28.2208589,54.60588794
60376704132,152568,25.17241379,59.87495403
60376704161,144119,28.02986789,47.16540035
60376704162,116339,36.09718473,60.93948371
60376704171,148500,31.84759166,56.14096301
60376704181,204620,26.29040039,49.17748918
60376704182,176107,26.07794362,46.86346863
60376705001,250000,32.24233983,35.13513514
60376706031,202014,36.06977937,56.03632479
60376706041,176685,26.76644622,38.47002574
60376706042,128350,38.42696629,39.34911243
60376706043,165269,32.27176221,44.99178982
60376707011,123516,33.44810625,52.8372093
60376707012,191691,28.3945157,52.48081841
60376707013,223533,25.52380952,50.14925373
60376707014,198603,16.82242991,56.53382762
60376707021,205673,21.18644068,35.64064801
60376707022,250000,27.19546742,38.95781638
60376707023,250000,16.59663866,40.88762984
60376707024,186389,41.83673469,37.77619387
60376707025,250000,34.32282004,37.09543568
60377001011,82668,9.594882729,36.61237785
60377001012,97059,8.845374747,29.08805031
60377001013,82794,24.06417112,22.93274531
60377001014,70508,31.0137457,27.80235988
60377001015,45313,28.04054054,25.87412587
60377001021,46500,17.7830941,30.93023256
60377001022,37488,23.86167147,35.1687389
60377001023,39649,22.20699109,34.44520082
60377002001,70000,22.82003711,26.04422604
60377002002,78616,1.504890895,30.72955048
60377002003,93984,21.96918955,26.73684211
60377002004,43404,8.496240602,25.44704264
60377002005,160078,29.76618705,34.8977136
60377002006,71190,2.603036876,33.86287625
60377003001,156667,11.39240506,29.62298025
60377003002,83455,16.63934426,27.00587084
60377003003,85721,11.37440758,27.01812191
60377003004,85316,23.32521315,23.4836703
60377004001,77162,18.80081301,27.69142199
60377004002,92931,16.43518519,35.86309524
60377004003,91773,26.94864048,25.37479178
60377004004,134375,21.66666667,29.35483871
60377005011,91458,22.04007286,29.04699739
60377005012,73715,12.57750221,29.37915743
60377005013,97906,14.7516679,24.21875
60377005021,135933,9.566903685,23.84987893
60377005022,63772,15.47762999,29.40848214
60377005023,98750,18.65921788,31.16232465
60377006001,189276,28.71794872,18.30645161
60377006002,250000,31.96635121,15.53398058
60377006003,158491,30.44982699,17.75312067
60377006004,209013,15.94202899,15.09922347
60377006005,168194,26.54402102,17.58664955
60377007001,172804,26.23931624,16.34712412
60377007002,204896,31.20728929,16.25386997
60377007003,194806,26.77988243,13.90773406
60377008011,68536,41.40703518,27.86069652
60377008012,84291,38.89298893,22.58726899
60377008013,27577,50.06954103,24.74315068
60377008014,86632,25.88996764,17.28594507
60377008021,71477,26.96696697,32.24461432
60377008022,71250,39.43661972,21.17216117
60377008023,103772,21.34027326,25.27573529
60377009011,75298,19.48249619,35.64814815
60377009012,82125,11.96911197,32.04951857
60377009013,85918,25.43741588,23.21428571
60377009014,90156,15.79717211,24.92424242
60377009021,60735,30.30579644,29.05811623
60377009022,80125,12.91596165,28.34890966
60377009023,132896,21.9123506,30.24390244
60377009024,93529,23.80653266,30.04956629
60377010001,121463,24.7311828,24.64285714
60377010002,75000,5.756358768,28.79417879
60377010003,120327,12.28448276,19.31818182
60377010004,96176,31.26099707,20.57048821
60377010005,134628,33.42465753,28.62453532
60377012011,190750,39.01869159,22.67605634
60377012012,111815,39.94974874,22.22222222
60377012013,248500,29.13992298,19.35483871
60377012014,194522,31.1370882,16.12223393
60377012015,221944,38.20754717,24.1956242
60377012021,157708,31.79223744,27.28794643
60377012022,143056,27.41251326,25.14654162
60377013021,108281,17.54266212,27.76510832
60377013022,122831,15.10989011,25.63467492
60377013023,66577,26.12704918,27.93931732
60377013041,250000,28.40300107,25.66709022
60377013042,109698,21.90949227,23.46179851
60377013043,101278,30.0279888,21.2988017
60377013044,235987,51.45888594,30.53527981
60377014021,178277,16.1345496,26.45290581
60377014022,110770,26.80360721,24.03134523
60377014023,112177,26.58839779,28.68405094
60377014024,12906,45.6928839,29.09677419
60377015011,131944,23.81538462,28.54500617
60377015012,150930,13.70689655,28.02359882
60377015013,102440,32.46541904,27.93926247
60377015021,96406,38.58998145,35.82677165
60377015022,83771,20.93949045,35.25179856
60377015023,128711,10.94771242,32.80381255
60377016011,96806,34.83146067,24.2582897
60377016012,148125,21.63709216,25.07204611
60377016013,145000,30.95794393,34.66299862
60377016014,131782,23.65184484,28.33333333
60377016021,113859,15.03759398,39.625
60377016022,64141,24.51960031,42.60089686
60377016023,105972,20.98445596,36.72839506
60377017011,81705,45.06283662,37.14285714
60377017012,75302,21.50386507,42.12765957
60377017013,69681,14.55737705,41.6570771
60377017021,221875,18.14449918,42.88913774
60377017022,65163,17.19681909,49.40778342
60377017023,56250,19.25465839,37.01039169
60377018011,67822,21.6,49.32885906
60377018012,67822,27.10280374,66.53992395
60377018013,68672,12.81078803,67.90909091
60377018014,59531,20.02908033,65.35885167
60377018021,78250,17.82178218,64.72114137
60377018022,94338,9.939148073,49.29435484
60377018023,60655,9.168808912,44.89583333
60377018024,68961,12.57253385,60.16830295
60377019021,102986,25.73162027,34.87306065
60377019022,131176,14.90236382,42.59459459
60377019023,35824,18.44426624,51.65987187
60377020021,89241,29.75609756,26.1566934
60377020022,111797,32.21238938,39.04538341
60377020023,69583,17.51990899,31.62055336
60377020024,76573,17.11366539,34.79643766
60377021021,102366,42.71749756,15.83452211
60377021022,146167,9.504132231,35.90504451
60377021023,87543,16.64829107,32.88135593
60377021024,135273,15.47714515,26.24203822
60377021025,64792,20.14925373,20.36474164
60377021026,91021,9.677419355,31.33940182
60377021027,75500,19.88742964,29.76418101
60377022011,113810,14.3877551,38.0952381
60377022012,148547,20.79646018,30.6870229
60377022013,113782,24.88207547,34.94874185
60377022014,77167,20.61688312,30.84210526
60377022015,131146,30.64202335,31.7251462
60377022021,128491,27.25225225,45.86728754
60377022022,120764,21.37592138,33.71428571
60377022023,206719,32,27.42155525
60377022024,101136,17.25239617,31.678487
60377022025,109028,11.66281755,25.53191489
60377023001,106299,11.66201117,41.50485437
60377023002,100147,36.64179104,38.59649123
60377023003,132885,31.03773585,35.43599258
60377023004,106299,16.44583009,43.63876071
60377023005,144531,32.57477243,33.51715686
60377024001,180000,10.51840721,44.72477064
60377024002,96250,13.61445783,48.90710383
60377024003,84097,17.25,56.78733032
60377024004,116250,29.12019827,48.80952381
60377024005,102143,5.763688761,63.08724832
60377025011,161167,15.68627451,45.04504505
60377025012,155536,13.62916006,37.84219002
60377025013,100284,31.91690274,38.1795196
60377025014,154179,20.35445757,43.37221633
60377025015,135751,12.82608696,39.94778068
60377025021,200139,52.98769772,57.37265416
60377025022,92500,34.50570342,55.08345979
60377025023,92400,22.90528233,60.22304833
60377026001,129258,11.42857143,45.84755404
60377026002,157222,34.28571429,45.19230769
60377026003,84297,19.7815534,61.34361233
60377026004,150863,29.44,58.22388993
60377026005,173906,39.33933934,54.14438503
60377026006,132969,38.1270903,51.82879377
60377027001,121875,26.72605791,46.75052411
60377027002,174028,14.94382022,50.53242982
60377027003,114464,33.80726698,49.27152318
60377027004,145417,16.23616236,46.30681818
60377028011,64628,24.34821034,68.26419654
60377028012,88676,18.4021544,59.61665565
60377028013,75078,39.44223108,46.47335423
60377028021,93669,20.83729781,64.47761194
60377028022,123125,22.27564103,55.145326
60377028031,90357,9.012875536,62.97935103
60377028032,98333,31.19266055,61.43724696
60377028033,71375,22.00392927,47.42424242
60377029001,121935,15.53484243,30.08651073
60377029002,111229,4.47993767,25.88686481
60377029003,121802,15.22430237,30.84019769
60377029004,219570,31.10328638,28.20881226
60377030021,64675,22.8960396,87.33096085
60377030022,107346,34.83290488,83.38557994
60377030023,130559,22.61011419,86.23562079
60377030024,123958,32.15317919,81.75953079
60377030031,77938,12.25059856,60.20008699
60377030032,107813,19.50317125,65.24035922
60377030033,89044,20.95959596,59.89761092
60377030034,91250,35.48840478,66.24305004
60377031001,184444,42.94117647,93.58974359
60377031002,122540,44.8522829,92.39033124
60377031003,210939,13.67647059,88.93093661
60377031004,112537,16.59388646,91.42857143
60377031005,106818,34.48702101,88.5193133
60377031006,77564,23.2503888,91.17221418
60377032001,66339,34.30962343,91.47217235
60377032002,108998,12.13872832,89.07168038
60377032003,122014,25.06925208,87.25212465
60377032004,114942,14.47178003,90.19189765
60377032005,101417,27.72861357,94.23076923
60377032006,50833,34.50106157,94.54049136
60378001011,136336,20.26286966,21.57861235
60378001012,184853,23.85277247,24.07883462
60378001031,126219,11.91372818,22.78095238
60378001032,100660,43.3447099,20.43715847
60378001041,149435,20.94964029,21.52832675
60378002021,133750,24.67191601,22.91242363
60378002022,250000,40.302267,27.36347622
60378002023,191712,21.56576708,20.9883894
60378002041,192432,27.13891444,22.56749873
60378002042,148147,33.74407583,20.59270517
60378002051,111328,12.5819135,30.64301552
60378002052,109512,13.27774214,33.88853299
60378002061,250000,17.39522307,21.37526652
60378002062,214668,18.65248227,27.24167378
60378003241,90775,13.57082273,29.51289398
60378003242,140528,21.69634489,26.85025818
60378003243,208802,17.97752809,26.59503022
60378003244,142844,18.97711978,29.47976879
60378003251,142650,15.58028617,22.05618649
60378003252,198854,43.15352697,17.79463244
60378003281,224236,16.09958506,32.37800155
60378003331,109667,20.19230769,33.60116874
60378003341,155750,24.59016393,21.52466368
60378003342,109291,7.467714767,38.69115959
60378003343,230579,30.36175711,23.31838565
60378003351,149375,39.70315399,19.72740316
60378003352,206167,33.06836248,23.31606218
60378003353,79342,25.4176611,30.68783069
60378003354,122000,24.72594397,16.23108666
60378003361,181116,13.38141026,25.21606507
60378003362,250000,12.52433485,20.99276112
60378003371,74646,17.95977011,40.73619632
60378003372,99078,18.13322368,32.09538702
60378003381,160000,35.36472761,21.90923318
60378003382,171250,12.89933695,21.90537913
60378003383,189194,14.2732049,20.2020202
60378003384,163929,26.0185847,22.66881029
60378003385,176063,23.90924956,29.65204236
60378004061,180125,30.91048202,28.97091723
60378004062,141488,46.92218351,15.27599487
60378004101,153750,10.23424428,34.49441123
60378004111,250000,27.73797339,18.71118012
60378004112,199708,33.3000997,19.16592724
60378004121,198571,26.45502646,20
60378004122,136829,29.62154294,17.09104938
60378005041,213380,27.18978102,17.29323308
60378005061,195500,26.83772538,24.46808511
60378005062,194500,44.16666667,17.9389313
60378005063,147250,42.96675192,19.37086093
60379001021,42634,33.90275953,62.40963855
60379001031,42381,19.65660154,77.80859917
60379001032,57786,13.8317082,74.81609693
60379001033,52976,14.90556406,77.39480752
60379001041,54618,25.31380753,74.74654378
60379001042,53276,17.16346154,77.15517241
60379001043,54000,10.53630755,76.71888599
60379003011,55875,11.81371502,76.49734647
60379005011,61556,13.1562693,85.64954683
60379005012,71534,20.89058524,86.3348798
60379005013,59231,14.28571429,85.15216723
60379005041,42238,8.584534731,78.49519744
60379005042,61907,17.18433491,81.27978216
60379005043,85673,10.38851351,79.3442623
60379005051,60982,14.29201588,81.22977346
60379005052,53858,16.83798336,81.21752042
60379005061,79236,23.12606474,84.63476071
60379005062,57095,10.30969845,88.44652615
60379005081,80273,18.03939123,80.23255814
60379005082,98523,14.75675676,80.03227108
60379005091,55500,11.05671155,78.06427504
60379005092,51369,16.54411765,89.14285714
60379005093,51369,24.10841655,83.71212121
60379005101,53004,16.10070258,87.06199461
60379005102,42083,17.96945193,83.70786517
60379005103,40426,10.89108911,86.81120145
60379006021,39495,19.5585997,86.62906437
60379006022,45925,11.81269954,89.2071952
60379006061,47083,14.90621915,86.38355241
60379006062,40724,20.47477745,88.69100623
60379006071,40160,12.92749658,85.82390953
60379006072,63489,16.46932185,81.81309457
60379006081,70598,14.39588689,84.46954417
60379006082,53906,13.82857143,84.91947291
60379006091,25323,21.51101784,87.88426763
60379006092,73512,19.8047987,88.75823142
60379006093,24363,13.30935252,88.26732673
60379006101,22803,39.86820428,80.86150491
60379006102,42895,25.09803922,77.99522673
60379006111,71437,14.33727034,88.49809886
60379006112,71564,20.77853761,79.18060201
60379007011,19167,13.41463415,84.40308087
60379007012,44896,15.7943067,76.98476343
60379007013,69750,17.87394167,71.59487776
60379007014,71607,16.22418879,77.24719101
60379007031,42159,30.3962704,72.50418293
60379007032,65288,16.44583009,78.95247333
60379007033,47682,24.50073064,73.46717309
60379007041,56429,17.8241865,79.36440678
60379007042,45625,19.19814958,72.14052288
60379007051,53844,30.2061123,49.7029703
60379007052,45580,24.35460302,61.99261993
60379007053,47232,18.36492891,81.72588832
60379008041,32188,16.80107527,88.46780766
60379008042,64226,24.61362335,82.5815406
60379008051,93321,16.59388646,70.79646018
60379008052,68846,23.44720497,68.28125
60379008053,82850,25.28059861,69.67654987
60379008061,29167,11.64772727,81.05314961
60379008062,16303,35.75042159,78.45849802
60379008071,59630,16.17770327,77.5862069
60379008072,64159,25.51454933,74.18073486
60379008081,53125,14.38177064,84.27192277
60379008082,75472,11.2,80.5608365
60379009011,44111,17.87184009,73.60208062
60379009012,101314,19.35018051,44.01981599
60379009021,87917,14.64788732,40.5982906
60379009022,37143,58.46153846,38.29365079
60379010031,NA,3.340248963,87.27882855
60379010071,78438,22.63556116,53.96966994
60379010072,105441,25.78125,45.32803181
60379010081,77917,14.43914081,72.41208519
60379010082,78981,11.52667075,71.88081937
60379010091,86620,22.86266925,53.03265941
60379010092,32417,13.66782007,69.31927133
60379010093,97554,17.24351051,63.12323612
60379010101,92888,26.2993763,56.55994978
60379010102,56125,22.50593824,68.67124857
60379010103,62647,24.23494571,79.81910684
60379010104,91286,17.91304348,60.25998143
60379010111,71339,24.5014245,62.17242689
60379010112,68594,38.53141559,57.21323012
60379010113,86553,10.57692308,59.24242424
60379010121,107167,5.957883924,68.30357143
60379010122,104422,17.76119403,71.32311187
60379010131,140522,17.90393013,64.81308411
60379010132,109844,18.90519187,69.79484941
60379010141,100282,16.76798379,62.79620853
60379010142,132679,11.2071627,70.51926298
60379011011,77684,24.39633639,52.86259542
60379011012,81389,15.45703006,63.56887545
60379011021,64896,18.08855292,55.57109557
60379011022,80150,22.38507662,49.36369725
60379011023,109120,29.10569106,52.20338983
60379012091,74844,17.88351107,39.34306569
60379012101,83625,18.9017341,30.67282322
60379012141,86201,14.12121212,60.36036036
60379012142,131731,19.12991657,68.13403417
60379012151,69096,17.27272727,44.13994169
60379012152,31411,34.35523114,51.27242386
60379012161,98056,21.42857143,50.45737285
60379012171,105917,44.78737997,24.98364944
60379012181,141786,23.89858687,51.05605199
60379013001,52404,13.4347275,61.2133267
60379100021,67744,19.17740337,78.95015907
60379100022,52398,14.81069042,76.11536728
60379100023,54474,15.95159516,73.3880422
60379102101,116000,19.41770369,62.89050174
60379102102,91889,10.19900498,61.36063408
60379102103,135664,14.44356748,63.25478645
60379102111,205735,19.70720721,58.29853862
60379102121,122941,26.30827783,48.03427419
60379102122,59554,23.6196319,51.02184637
60379102131,117206,16.4410058,57.50972763
60379102141,90568,20.75949367,73.09299896
60379102142,100188,15.75239054,75.34860558
60379102143,107927,16.58615137,72.36951118
60379102151,94375,10.97674419,78.44036697
60379102152,127545,8.950437318,77.21268164
60379102153,50909,24.02489627,78.35757057
60379102161,133350,24.0706886,58.60077022
60379102162,127961,20.46840693,69.62705436
60379102171,106310,12.68695204,80.31784841
60379102172,96140,21.056,78.91196256
60379102181,74097,30.23388477,58.51351351
60379102182,33665,20.53422371,91.21582315
60379102183,67958,28.72975277,69.02800659
60379103011,84643,26.68965517,51.89873418
60379103012,114648,21.58078264,42.8956229
60379103021,104091,19.37046005,43.37164751
60379103022,48636,44.59644323,58.0952381
60379103023,105357,13.03282705,56.45812311
60379103024,88750,23.43973321,50.64446831
60379104011,138125,31.57894737,70.43010753
60379104012,74750,15.9430605,72.95876003
60379104013,76706,15.40229885,78.31841183
60379104041,56767,13.44936709,84.86646884
60379104042,56033,18.53856563,86.56518862
60379104051,37563,13.15289649,93.90953874
60379104052,50125,15.30356247,93.25153374
60379104053,26364,20.14492754,93.1122449
60379105011,23681,30.05105762,89.0752276
60379105012,33534,16.63244353,92.39461104
60379105013,23875,12.96383279,95.14314928
60379105021,43000,19.4022538,90.42977404
60379105022,39420,18.41064365,89.74820144
60379105041,69509,9.726224784,88.82833787
60379105042,53000,21.15384615,90.06076389
60379105043,36042,16.89708141,92.2005571
60379105051,65313,13.92336751,85.1513019
60379105052,55417,14.46784922,89.04176904
60379106011,50483,11.27933384,90.31954887
60379106012,57574,13.39737108,93.03258145
60379106013,82708,13.95242452,89.26844989
60379106021,48269,15.29308065,90.09789157
60379106022,44181,19.43055021,84.25507901
60379106051,61193,11.9787718,92.25245654
60379106052,42273,26.40029873,87.13826367
60379106061,63894,16.85658153,88.39830907
60379106062,39911,15.2173913,90.1189387
60379106071,74701,20.42534338,86.29213483
60379106072,46190,21.78010471,88.04247461
60379106081,60000,28.72872873,85.43147208
60379106082,64561,9.709425939,86.13924051
60379107061,90938,11.77001806,91.81585678
60379107062,74400,15.68572233,93.24324324
60379107071,59135,20.26143791,82.15962441
60379107072,69625,21.47414741,86.7768595
60379107091,84063,23.58708189,64.30143014
60379107121,80063,18.71787118,86.56101426
60379107131,69643,17.07794751,89.94000923
60379107132,79659,23.17008952,90.77697037
60379107133,66700,17.41071429,90.75750357
60379107141,71538,13.84746485,92.15465465
60379107142,59397,16.69713589,93.54330709
60379107151,80125,11.00762066,92.22035324
60379107152,43292,23.25153374,85.94651285
60379107153,69583,20.43824701,89.39716312
60379107161,92702,16.72771673,83.92193309
60379107162,85982,14.51005025,85.41666667
60379107171,113536,9.364820847,90.34540158
60379107181,105804,11.36266553,90.69568929
60379107182,76815,4.587155963,94.8005698
60379107183,65625,9.759547383,91.53263955
60379107191,57316,15.65420561,93.09462916
60379107192,85985,14.27523833,93.26487466
60379107201,52254,26.55749377,87.16144917
60379107202,91500,29.41176471,90.13185878
60379107211,34517,10.15706806,88.50946008
60379107212,112462,21.83770883,85.21066208
60379108041,117545,24.46143155,38.34631516
60379108071,109881,19.16721745,55.06057054
60379108072,122292,13.45782357,58.08095103
60379108081,92261,19.6400626,50.96566524
60379108082,130938,21.875,54.47852761
60379108091,155208,25.45054945,31.23662816
60379108101,148750,15.46429893,45.66108007
60379108141,122813,22.97850563,32.14871514
60379108142,86033,29.28082192,34.59367946
60379108151,126382,12.17391304,36.86252772
60379108152,93571,25.12711864,34.36412833
60379108153,81635,14.32225064,44.07456724
60379110011,68828,45.59386973,53.33745365
60379110012,35691,34.58177278,47.15099715
60379110013,73996,30.87304935,43.52869353
60379111001,52852,17.90223373,90.08540661
60379111002,59844,12.29903537,86.33744856
60379111003,71014,16.63057601,88.53550296
60379200131,102292,31.77881412,50.92770313
60379200132,158262,22.39316239,53.41476957
60379200133,96215,15.64142195,51.55538695
60379200151,157602,19.38892062,41.44641301
60379200152,189153,12.5330513,40.2316367
60379200161,116190,19.84282908,47.97441365
60379200162,163100,17.31182796,43.64418938
60379200171,133333,19.02927581,41.80522565
60379200172,116375,21.09458023,50.66026411
60379200173,135859,19.64125561,51.44817073
60379200181,126667,21.06164384,41.18942731
60379200182,131875,14.37632135,30.64263323
60379200201,76894,11.03896104,47.63967085
60379200202,128561,21.4159292,41.13924051
60379200203,85673,17.46506986,47.09051724
60379200281,151493,19.08948195,59.96136865
60379200282,131552,17.75862069,67.14697406
60379200283,105938,7.866761162,54.10981697
60379200291,102567,23.57086922,58.81809788
60379200292,82500,21.46368105,54.21052632
60379200293,52228,9.951456311,77.3657289
60379200301,95950,10.96374889,64.88135593
60379200302,44510,16.74311927,68.32116788
60379200303,146172,14.15506958,52.38841034
60379200311,48082,100,72.4137931
60379200312,46937,42.02611793,42.31200898
60379200313,35382,72.62773723,37.19806763
60379200314,73187,12.21692491,61.76317162
60379200341,106688,19.09502262,57.20538721
60379200342,74154,8.991077557,68.95093063
60379200351,59662,8.846815835,76.42857143
60379200352,82476,24.91525424,67.20202874
60379200353,104038,24.53608247,77.59226714
60379200354,81295,32.75862069,79.33130699
60379200355,94879,24.9516441,70.32374101
60379200381,37204,16.33802817,77.33050847
60379200382,65500,17.39534884,78.15333883
60379200391,133194,16.6132136,50.55309735
60379200401,106528,18.00486618,66.81863231
60379200411,90000,12.75704494,61.03190767
60379200421,119318,12.94188137,60.2983362
60379200422,127022,14.26086957,64.47841727
60379200423,128024,18.39622642,58.96452541
60379200424,51198,27.30133753,71.82175623
60379200425,93571,26.3803681,68.06349206
60379200431,152935,23.14969393,54.93798806
60379200432,158478,17.603611,70.36623493
60379200441,125104,15.87714732,46.95443645
60379200442,95875,25.3414264,48.31288344
60379200451,115195,12.41473397,48.32285115
60379200452,160536,13.49892009,38.90811226
60379200453,121964,20.33898305,44.73386183
60379200461,85017,18.67096454,69.35483871
60379200471,60682,9.580717035,86.20119126
60379200472,51719,26.14274258,82.53388947
60379200473,56982,17.0189099,84.21658986
60379200481,77708,18.24871229,74.55782313
60379200482,78333,17.9338843,63.96629942
60379200483,87143,17.66648321,83.33333333
60379200491,81333,21.41203704,49.86175115
60379200492,166818,11.52196118,50.87382779
60379200501,78750,23.56369692,28.53915663
60379201021,86795,15.63146998,70.58038692
60379201022,86795,20.06420546,26.90763052
60379201023,100568,19.80165289,51.28287364
60379201041,144821,18.22591823,40.92240117
60379201061,99375,12.17114005,68.02325581
60379201091,74888,45.49968963,41.40625
60379201092,134866,11.71492205,45.9022701
60379201093,132279,8.230452675,45.71140262
60379201101,149155,13.9380531,38.2615156
60379201102,119348,7.055050775,44.29223744
60379201111,135117,18.03778184,48.75558392
60379201112,130089,16.10608021,39.7039031
60379201121,76944,37.86104606,41.63596168
60379201122,160750,28.38665759,43.40895156
60379201123,137377,13.76811594,39.44805195
60379201141,103167,18.39541547,39.69521045
60379201142,130250,15.1463964,56.25
60379201143,124154,13.51351351,52.04262877
60379201144,75580,19.95012469,54.27940364
60379201151,206852,10.31636864,30.3030303
60379201152,91625,18.61751152,39.68401487
60379201153,82872,25.11029412,55.17723881
60379201161,109808,17.7589852,53.39912281
60379201162,111250,23.99092971,47.21189591
60379201163,126810,14.13703382,46.94960212
60379201181,126389,19.94113319,48.24387011
60379201182,155444,16.09403255,54.92227979
60379201183,158103,14.62904911,52.81191806
60379201191,169107,20.52834342,52.37315876
60379201201,182143,8.104658583,56.84673367
60379201202,250000,15.625,50.89285714
60379201211,124365,8.813235762,58.25207656
60379201212,214894,14.55108359,58.31932773
60379201213,137083,16.22182681,64.9135988
60379202001,NA,0.837606838,89.43409742
60379203031,120000,19.19525066,49.52919021
60379203121,136408,33.86907095,47.95405599
60379203122,41063,38.78478137,47.47334261
60379203123,78063,25.12227657,49.72723458
60379203131,94861,21.93548387,56.56028369
60379203132,131125,21.53012864,59.5483871
60379203133,198599,25.2362949,39.13676043
60379203141,117574,20.56117755,48.37988827
60379203142,132321,10.67503925,46.52366864
60379203221,153000,26.21641249,44.34470377
60379203222,89620,21.58034529,42.8343949
60379203261,144773,9.059343434,50.63145809
60379203262,41483,38.60640301,58.73134328
60379203263,182768,25.17985612,62.73031826
60379203281,109231,8.747514911,44.38852542
60379203291,89444,16.0041841,50.39049236
60379203292,111042,26.88110281,37.06478625
60379203293,136333,14.33463796,28.69449967
60379203301,140156,29.58715596,34.34065934
60379203302,133015,36.58536585,30.0248139
60379203303,42667,55.14354067,33.28877005
60379203304,69615,34.10108765,32.93333333
